stop_id,stop_code,stop_name,stop_desc,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,stop_lat,stop_lon
4758102,,Pater-Kolbe-Str. B,,,,,4758101P,,,51.882975,7.615954
4758103,,Pater-Kolbe-Str. C,,,,,4758101P,,,51.883091,7.615166
4758104,,Pater-Kolbe-Str. D,,,,,4758101P,,,51.882899,7.614882
4758201,,Leisnerstr.,,,,,4758201P,,,51.884385,7.609041
4758202,,Leisnerstr.,,,,,4758201P,,,51.883925,7.609651
4759501,,Raringheide,,,,,4759502P,,,51.887369,7.620511
4759502,,Raringheide,,,,,4759502P,,,51.887381,7.620699
4760002,,Amelsbüren Bahnhof,,,,,4760002P,,,51.884367,7.599891
4761501,,Am Dornbusch,,,,,4761502P,,,51.880551,7.608636
4761502,,Am Dornbusch,,,,,4761502P,,,51.880356,7.608831
4762101,,Amelsbüren Kirche,,,,,4762101P,,,51.885238,7.605921
4762102,,Amelsbüren Kirche,,,,,4762101P,,,51.884971,7.605348
4764101,,Davertstr. B,,,,,4764101P,,,51.882232,7.607089
4764102,,Davertstr. A,,,,,4764101P,,,51.883228,7.606201
4764103,,Davertstr. C,,,,,4764101P,,,51.883136,7.605245
4765101,,Linckensstraße,,,,,4765101P,,,51.908535,7.624964
4765102,,Linckensstraße,,,,,4765101P,,,51.908095,7.625021
4765501,,Haus Herding B,,,,,4765501P,,,51.905825,7.624567
4765502,,Haus Herding A,,,,,4765501P,,,51.905864,7.624871
4766101,,Meesenstiege,,,,,4766101P,,,51.9033,7.625443
4766102,,Meesenstiege,,,,,4766101P,,,51.903984,7.625509
4767001,,Hünenburg,,,,,4767002P,,,51.910781,7.624168
4767002,,Hünenburg,,,,,4767002P,,,51.910797,7.623964
4767501,,Grollheide,,,,,4767502P,,,51.915984,7.615638
4767502,,Grollheide,,,,,4767502P,,,51.916039,7.615709
4769101,,Siriusweg,,,,,4769101P,,,51.88072,7.613017
4769102,,Siriusweg,,,,,4769101P,,,51.880561,7.612441
4770101,,Hiltrup Hallenbad,,,,,4770101P,,,51.901319,7.639002
4770102,,Hiltrup Hallenbad,,,,,4770101P,,,51.900545,7.639708
4774702,,Sprakeler Heide,,,,,4774701P,,,52.046747,7.59478
4774801,,Im Brook,,,,,4774801P,,,52.049348,7.589815
4774901,,Sprakel Kapelle,,,,,4774901P,,,52.043298,7.591959
4781101,,Herrenburg,,,,,4781102P,,,51.893329,7.629016
4781102,,Herrenburg,,,,,4781102P,,,51.893417,7.627328
4781301,,Malteserstr.,,,,,4781301P,,,51.893585,7.634035
4781302,,Malteserstr.,,,,,4781301P,,,51.893597,7.633526
4782101,,Hansestr. A,,,,,4782101P,,,51.893228,7.62193
4782102,,Hansestr. B,,,,,4782101P,,,51.894097,7.622441
4782103,,Hansestr. C,,,,,4782101P,,,51.893427,7.623536
4783101,,Sternkamp,,,,,4783102P,,,51.896075,7.622482
4783102,,Sternkamp,,,,,4783102P,,,51.895816,7.62265
4785101,,Amelsbüren Süd,,,,,4785101P,,,51.878531,7.609541
4785102,,Amelsbüren Süd,,,,,4785101P,,,51.878197,7.609406
4786101,,Gropiusstraße,,,,,4786101P,,,51.891191,7.594014
4786102,,Gropiusstraße,,,,,4786101P,,,51.89094,7.59562
4786301,,Kopenhagener Straße,,,,,4786302P,,,51.892151,7.584164
4786302,,Kopenhagener Straße,,,,,4786302P,,,51.892117,7.58431
4786501,,Antwerpener Straße,,,,,4786501P,,,51.888187,7.580381
4786502,,Antwerpener Straße,,,,,4786501P,,,51.888152,7.580513
4790101,,Bertha-von-Suttner-Weg,,,,,4790102P,,,51.935876,7.648179
4790102,,Bertha-von-Suttner-Weg,,,,,4790102P,,,51.935337,7.647468
4790501,,Verkehrsbetriebe,,,,,4790502P,,,51.938925,7.645252
4790502,,Verkehrsbetriebe,,,,,4790502P,,,51.939184,7.645942
4790701,,An den Loddenbüschen B,,,,,4790702P,,,51.929135,7.647451
4790702,,An den Loddenbüschen A,,,,,4790702P,,,51.929201,7.64774
4790703,,An den Loddenbüschen D,,,,,4790702P,,,51.928364,7.646834
4790704,,An den Loddenbüschen C,,,,,4790702P,,,51.928419,7.646179
4791101,,Gustav-Stresemann-Weg,,,,,4791102P,,,51.931922,7.648269
4791102,,Gustav-Stresemann-Weg,,,,,4791102P,,,51.931695,7.648072
4791801,,Friedenspark,,,,,4791801P,,,51.934231,7.652939
4791802,,Friedenspark,,,,,4791801P,,,51.934174,7.652592
4792101,,Biederlackweg,,,,,4792102P,,,51.93215,7.65402
4792102,,Biederlackweg,,,,,4792102P,,,51.932254,7.653682
4792301,,Gewerbegebiet Loddenheide,,,,,4792302P,,,51.934139,7.645687
4792302,,Gewerbegebiet Loddenheide,,,,,4792302P,,,51.934195,7.645845
4814101,,Alte Viehstraße,,,,,4814101P,,,51.89895,7.523044
4814102,,Alte Viehstraße,,,,,4814101P,,,51.89899,7.522607
4815101,,Haus Ruhr,,,,,4815101P,,,51.894105,7.509474
4815102,,Haus Ruhr,,,,,4815101P,,,51.894962,7.510419
4864101,,Burg Hülshoff,,,,,4864101P,,,51.969283,7.506633
4901101,,Görlitzer Str.,,,,,4901101P,,,51.992602,7.64372
4901102,,Görlitzer Str.,,,,,4901101P,,,51.992503,7.643723
4902101,,Josefine-Mauser-Str.,,,,,4902101P,,,51.989518,7.648341
4902102,,Josefine-Mauser-Str.,,,,,4902101P,,,51.989893,7.648068
4975101,,Schlossplatz,,,,,4975101P,,,51.964493,7.617884
5102201,,Niederort,,,,,5102201P,,,51.905313,7.529418
5102202,,Niederort,,,,,5102201P,,,51.90535,7.529533
5433101,,Sperlichstr.,,,,,5433102P,,,51.94926,7.610439
5433102,,Sperlichstr.,,,,,5433102P,,,51.94898,7.609531
